dataflow,last update,freq,unit,age,geo,time,obs_value,obs_flag,conf_status,time frequency,unit of measure,statistical classification of economic activities in the european community (nace rev. 2),geopolitical entity (reporting),value
,,,,,,2018,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,19.8
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),13.7
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),14.4
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,4.7
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,14.0
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,19.3
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,17.7
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,19.2
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,21.6
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,10.3
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,9.6
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,16.0
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,10.2
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,4.6
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,10.5
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,21.6
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,12.9
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,0.9
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,18.2
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,10.5
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,14.9
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,20.0
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,6.5
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,9.4
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2.6
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,7.5
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,18.2
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,16.7
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,11.1
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,14.1
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,13.3
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,18.4
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),14.6
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2019,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),12.7
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),13.7
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,3.2
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,12.5
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,16.7
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,13.8
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,18.3
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,21.0
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,9.0
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,9.3
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,15.0
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,8.7
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,4.0
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,9.9
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,23.2
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,12.3
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,0.3
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,17.1
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,7.9
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,14.7
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,19.2
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,4.5
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,8.3
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,0.9
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2.4
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,15.4
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,16.9
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,10.5
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,12.0
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,13.6
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,18.0
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),14.0
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2020,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),12.3
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),13.0
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,1.8
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,11.9
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,15.4
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,14.2
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,17.6
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,20.3
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,9.9
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,9.3
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,13.7
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,7.3
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,4.7
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,11.0
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,15.9
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,10.9
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,-0.2
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,17.2
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,7.2
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,14.3
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,19.1
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,6.2
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,7.1
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,1.4
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2.7
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,16.0
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,16.9
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,10.3
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,10.2
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,13.4
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,17.0
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),13.4
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2021,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),12.2
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),12.7
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,0.7
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,12.6
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,18.4
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,13.8
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,17.7
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,21.1
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,9.3
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,13.5
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,9.2
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,12.8
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,7.7
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,3.8
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,11.9
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,18.9
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,10.5
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,-0.7
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,17.5
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,5.8
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,14.0
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,18.7
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,7.8
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,6.3
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,1.5
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,6.8
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,16.8
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,16.0
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,10.4
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,9.0
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,13.7
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,17.0
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),13.2
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2022,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),11.7
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),12.1
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,0.7
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,13.5
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,18.0
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,14.0
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,17.6
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,19.6
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,8.6
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,13.6
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,7.3
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,12.3
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,7.4
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,2.2
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,12.0
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,16.4
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,11.5
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,-0.9
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,17.8
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,5.1
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,12.5
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,18.3
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,5.9
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,8.6
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,3.8
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,6.0
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,15.7
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,16.8
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,11.2
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,9.7
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,12.8
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,17.2
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",North Macedonia,
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",TÃ¼rkiye,
,,,,,,2023,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (from 2020),11.1
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 21 countries (from 2026),
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area â€“ 20 countries (2023-2025),11.4
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Belgium,0.7
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Bulgaria,12.0
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Czechia,18.5
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Denmark,14.0
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Germany,15.6
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Estonia,18.8
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Ireland,8.3
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Greece,13.4
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Spain,7.3
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",France,11.8
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Croatia,6.6
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Italy,5.3
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Cyprus,11.8
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Latvia,13.9
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Lithuania,10.0
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Luxembourg,-0.8
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Hungary,16.9
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Malta,4.9
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Netherlands,11.2
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Austria,17.6
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,4.0
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,7.0
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,3.7
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,8.0
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,15.7
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Finland,16.3
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,11.2
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Iceland,11.1
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,13.0
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Switzerland,16.0
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Albania,
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Euro area - 19 countries  (2015-2022),
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",European Union - 27 countries (2007-2013),
,,,,,,2024,,,,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Montenegro,
